MotID;LidID;EinstID;Timastimpill
1;121;330;2000-04-04 19:28:01.277
1;121;460;2000-04-04 19:29:18.437
1;121;601;2000-04-04 19:25:47.743
1;123;152;2000-04-04 22:22:26.533
1;123;210;2000-04-04 22:21:18.677
1;123;263;2000-04-04 22:18:11.047
1;123;276;2000-04-04 22:19:22.510
1;123;308;2000-04-04 22:16:16.573
1;123;375;2000-04-04 22:20:38.700
1;123;418;2000-04-04 22:18:50.553
1;123;446;2000-04-04 22:17:20.673
1;123;466;2000-04-04 22:19:56.790
1;125;112;2000-05-02 13:00:12.697
1;125;134;2000-05-02 13:04:31.830
1;125;334;2000-05-02 13:01:43.297
1;125;398;2000-05-02 12:57:42.180
1;125;441;2000-05-02 13:00:59.140
1;125;543;2000-05-02 13:02:41.230
1;125;595;2000-05-02 13:03:51.570
1;125;619;2000-05-02 12:59:28.943
1;126;176;2000-05-02 19:00:12.513
1;126;198;2000-05-02 18:57:58.700
1;126;335;2000-05-02 19:00:58.560
1;126;415;2000-05-02 18:57:17.473
1;126;572;2000-05-02 18:59:01.600
1;126;597;2000-05-02 19:01:33.650
1;126;610;2000-05-03 15:22:49.967
1;126;618;2000-05-02 18:59:36.563
1;127;55;2000-05-02 16:37:20.187
1;127;155;2000-05-02 16:36:53.130
1;127;170;2000-05-02 16:36:05.060
1;127;345;2000-05-02 16:35:09.740
1;127;364;2000-05-02 16:36:23.597
1;127;413;2000-05-02 16:34:00.830
1;127;522;2000-05-02 16:34:46.257
1;127;575;2000-05-02 16:37:47.897
1;129;17;2000-05-02 16:11:18.053
1;129;70;2000-05-02 16:12:46.930
1;129;88;2000-05-02 16:10:47.820
1;129;374;2000-05-02 16:10:12.217
1;129;390;2000-05-02 16:11:47.533
1;129;539;2000-05-02 16:12:21.173
1;129;548;2000-05-02 16:08:57.150
1;129;574;2000-05-02 16:09:34.633
1;131;5;2000-05-03 10:36:23.193
1;131;256;2000-05-03 10:36:52.637
1;131;339;2000-05-03 10:34:59.893
1;131;367;2000-05-03 10:34:34.347
1;131;405;2000-05-03 10:33:59.437
1;131;510;2000-05-03 10:35:40.680
1;131;511;2000-05-03 10:36:01.643
1;131;584;2000-05-03 10:33:32.980
1;135;98;2000-04-28 22:35:56.600
1;135;216;2000-04-28 22:46:37.117
1;135;240;2000-04-28 22:36:49.107
1;135;300;2000-04-28 22:49:25.197
1;135;591;2000-04-28 22:48:13.707
1;135;596;2000-04-28 22:50:46.713
1;137;59;2000-04-28 22:55:44.360
1;137;83;2000-04-28 23:03:29.563
1;137;123;2000-04-28 23:24:57.157
1;137;432;2000-04-28 23:02:52.530
1;137;553;2000-04-28 23:01:31.160
1;137;580;2000-04-28 22:55:02.690
1;137;602;2000-04-28 23:00:22.490
1;138;103;2000-05-04 15:04:52.890
1;138;167;2000-05-04 15:05:41.283
1;138;177;2000-05-04 15:06:31.643
1;138;194;2000-05-04 15:04:46.070
1;138;249;2000-05-04 19:19:41.927
1;138;290;2000-05-04 15:05:20.650
1;138;296;2000-05-04 15:06:16.643
1;138;322;2000-05-04 15:05:59.610
1;139;124;2000-04-28 23:11:40.900
1;139;215;2000-04-28 23:15:52.673
1;139;440;2000-04-28 23:14:58.327
1;139;465;2000-04-28 23:14:16.857
1;139;503;2000-04-28 23:13:19.563
1;139;546;2000-04-28 23:08:13.850
1;139;578;2000-04-28 23:07:28.207
1;140;4;2000-05-04 15:09:05.877
1;140;52;2000-05-04 15:11:57.503
1;140;69;2000-05-04 12:11:50.550
1;140;153;2000-05-04 15:07:51.570
1;140;179;2000-05-04 12:12:08.817
1;140;277;2000-05-04 12:11:30.280
1;140;293;2000-05-04 15:11:40.810
1;140;317;2000-05-04 15:09:38.853
1;140;518;2000-05-04 15:08:39.637
1;142;10;2000-05-04 16:25:42.657
1;142;46;2000-05-04 16:25:10.780
1;142;79;2000-05-04 16:28:13.503
1;142;187;2000-05-04 16:32:08.530
1;142;220;2000-05-04 16:26:27.050
1;142;357;2000-05-04 16:28:32.330
1;142;427;2000-05-04 16:29:39.267
1;142;612;2000-05-04 16:31:47.800
1;142;647;2000-05-04 16:26:00.680
1;143;96;2000-05-05 08:24:11.510
1;144;102;2000-05-02 07:21:18.957
1;144;166;2000-05-02 07:18:04.827
1;144;262;2000-05-02 23:51:52.820
1;144;337;2000-05-02 07:20:41.463
1;144;544;2000-05-02 23:50:38.850
1;144;545;2000-05-02 07:21:39.727
1;144;605;2000-05-02 07:17:26.413
1;148;99;2000-05-02 09:35:59.447
1;148;146;2000-05-02 09:37:20.343
1;148;168;2000-05-02 09:40:51.487
1;148;268;2000-05-02 09:42:59.470
1;148;287;2000-05-02 09:41:26.017
1;148;292;2000-05-02 09:45:34.833
1;148;343;2000-05-02 09:36:50.450
1;148;458;2000-05-02 09:40:15.423
1;148;560;2000-05-02 19:32:07.057
1;148;581;2000-05-02 09:44:37.050
1;148;631;2000-05-02 09:39:24.650
1;149;25;2000-05-03 12:48:05.447
1;149;26;2000-05-03 12:46:45.400
1;149;361;2000-05-03 12:48:51.983
1;149;480;2000-05-03 12:50:40.740
1;151;11;2000-05-02 09:11:16.383
1;151;49;2000-05-03 00:02:04.240
1;151;125;2000-05-02 09:08:44.123
1;151;218;2000-05-02 09:02:48.443
1;151;329;2000-05-02 09:10:26.540
1;151;353;2000-05-02 09:09:36.010
1;151;384;2000-05-02 09:12:28.317
1;151;514;2000-05-02 10:06:17.450
1;152;138;2000-05-02 09:16:29.083
1;152;144;2000-05-02 09:22:57.080
1;152;228;2000-05-02 09:19:16.203
1;152;299;2000-05-02 09:17:08.260
1;152;309;2000-05-02 09:18:40.340
1;152;320;2000-05-02 09:19:52.517
1;152;336;2000-05-02 09:17:52.253
1;152;462;2000-05-02 09:23:57.697
1;152;565;2000-05-02 09:25:06.547
1;153;8;2000-04-28 11:31:19.970
1;153;13;2000-04-28 11:39:31.917
1;153;47;2000-04-28 11:37:10.030
1;153;75;2000-04-28 11:38:03.057
1;153;92;2000-04-28 11:28:46.443
1;153;266;2000-04-28 11:35:41.887
1;153;314;2000-04-28 11:33:53.130
1;153;423;2000-04-28 11:36:29.853
1;153;444;2000-04-28 11:32:30.810
1;153;550;2000-04-28 11:35:03.280
1;153;625;2000-04-28 11:40:05.203
1;154;158;2000-04-30 21:26:40.367
1;154;223;2000-04-30 21:27:53.983
1;154;310;2000-04-30 21:29:30.700
1;154;350;2000-04-30 21:28:45.797
1;154;351;2000-05-02 12:54:28.030
1;154;468;2000-04-30 21:32:14.767
1;154;567;2000-04-30 21:30:47.870
1;155;2;2000-04-30 21:52:02.327
1;155;94;2000-04-30 21:40:49.167
1;155;145;2000-04-30 21:40:07.427
1;155;226;2000-04-30 21:42:58.743
1;155;517;2000-04-30 21:36:29.613
1;155;536;2000-04-30 21:41:57.847
1;155;632;2000-04-30 21:41:25.860
1;156;73;2000-05-06 09:12:31.027
1;156;126;2000-05-06 09:49:27.573
1;156;161;2000-05-06 09:14:27.070
1;156;252;2000-05-06 09:18:22.010
1;156;259;2000-05-06 09:19:22.427
1;156;265;2000-05-06 09:16:27.647
1;156;278;2000-05-06 09:14:02.217
1;156;323;2000-05-06 09:17:47.810
1;156;470;2000-05-06 09:48:52.993
1;156;495;2000-05-06 09:13:14.400
2;18;24;2001-04-06 10:31:00.870
2;18;104;2001-04-06 10:31:00.870
2;18;272;2001-04-06 10:31:00.870
2;18;452;2001-04-06 10:31:00.870
2;18;542;2001-04-06 10:31:00.870
2;18;570;2001-04-06 10:31:00.870
2;18;614;2001-04-06 10:31:00.870
2;18;708;2001-04-06 10:44:20.753
2;19;15;2001-04-06 19:45:16.540
2;19;97;2001-04-06 19:45:16.540
2;19;255;2001-04-06 19:45:16.540
2;19;359;2001-04-06 19:45:16.540
2;19;557;2001-04-06 19:45:16.540
2;19;593;2001-04-06 19:45:16.540
2;19;972;2001-04-26 22:56:49.753
2;20;243;2001-04-11 14:00:23.700
2;20;407;2001-04-11 14:00:23.700
2;20;486;2001-04-11 14:00:23.700
2;20;534;2001-04-11 14:00:23.700
2;20;573;2001-04-11 14:00:23.700
2;20;611;2001-04-11 14:00:23.700
2;20;616;2001-04-11 14:00:23.700
2;20;624;2001-04-11 14:00:23.700
2;20;763;2001-04-11 15:44:15.520
2;23;143;2001-04-14 14:24:09.610
2;23;450;2001-04-14 14:24:09.610
2;23;844;2001-04-17 10:21:53.157
2;23;845;2001-04-17 10:22:31.120
2;23;846;2001-04-17 10:23:04.243
2;23;847;2001-04-17 10:23:40.093
2;26;48;2001-04-17 10:51:10.580
2;26;116;2001-04-17 10:49:26.773
2;26;227;2001-04-17 10:51:36.093
2;26;257;2001-04-17 10:50:48.940
2;26;280;2001-04-17 10:50:30.783
2;26;864;2001-04-17 11:04:23.280
2;26;865;2001-04-17 11:05:41.460
2;26;937;2001-04-25 21:52:19.950
2;27;392;2001-04-06 11:14:39.230
2;27;395;2001-04-26 10:49:46.050
2;27;438;2001-04-06 11:14:39.230
2;27;448;2001-04-26 14:26:22.710
2;27;453;2001-04-26 11:20:36.100
2;27;528;2001-04-17 10:14:19.240
2;27;621;2001-04-06 11:14:39.230
2;28;133;2001-04-11 11:03:12.160
2;28;232;2001-04-11 11:05:42.157
2;28;312;2001-04-11 11:02:07.290
2;28;492;2001-04-11 11:04:47.350
2;28;756;2001-04-11 11:16:15.530
2;28;757;2001-04-11 11:17:16.393
2;28;758;2001-04-11 11:18:11.380
2;29;849;2001-04-17 10:25:38.837
2;29;851;2001-04-17 10:26:14.957
2;29;852;2001-04-17 10:26:48.013
2;29;853;2001-04-17 10:27:23.430
2;29;854;2001-04-17 10:27:47.347
