MotID;LidID;EinstID;Timastimpill
15;98;958;2002-03-24 20:30:31.653
15;102;958;2002-03-26 16:13:07.543
15;108;594;2002-04-12 12:40:45.607
15;109;394;2002-04-12 12:21:19.140
15;110;404;2002-04-28 22:10:46.903
15;111;404;2002-05-03 10:48:53.793
15;118;487;2002-04-26 18:22:21.373
15;121;270;2002-04-16 23:08:01.123
15;125;630;2002-04-26 08:14:42.890
15;126;630;2002-04-16 09:49:46.543
15;131;584;2002-03-27 10:01:17.967
15;135;1049;2002-04-08 21:50:42.903
15;138;1105;2002-04-15 15:31:44.170
15;140;1105;2002-04-15 15:44:33.437
15;148;749;2002-05-08 14:56:31.733
15;151;384;2002-04-26 10:15:12.810
15;152;384;2002-04-26 10:23:44.730
15;153;47;2002-04-15 22:33:00.730
15;156;689;2002-02-17 23:44:33.403
15;170;1189;2002-05-07 22:12:52.950
15;171;891;2002-05-01 14:54:58.543
15;350;47;2002-04-15 22:42:42.107
15;351;1177;2002-05-02 10:19:40.310
15;354;630;2002-04-26 08:29:50.547
15;360;818;2002-04-07 20:49:51.297
15;361;826;2002-04-07 21:00:44.797
15;458;713;2002-04-09 17:13:48.390
15;459;513;2002-04-13 18:51:52.077
15;464;473;2002-04-18 22:12:54.497
15;481;689;2002-04-10 09:09:38.590
15;482;962;2002-03-13 23:46:21.640
15;483;1140;2002-04-24 22:43:57.170
15;504;749;2002-05-08 15:00:51.140
15;510;997;2002-03-29 23:30:02.593
15;584;717;2002-04-03 17:00:13.840
15;586;556;2002-04-11 00:42:15.280
15;587;343;2002-04-10 22:14:55.107
15;658;905;2002-04-05 14:19:53.827
15;764;54;2002-04-15 13:48:43.827
15;766;1197;2002-05-08 11:22:18.920
16;108;594;2002-04-22 23:45:29.297
16;135;1049;2002-04-08 21:57:05.810
16;156;689;2002-04-18 16:38:46.263
16;363;891;2002-04-19 08:04:47.560
16;481;962;2002-04-20 23:07:47.623
16;482;962;2002-04-15 00:52:04.873
16;670;392;2002-04-23 13:35:09.623
17;674;973;2002-04-13 08:35:43.437
17;675;973;2002-04-13 08:36:55.623
17;676;678;2002-04-13 08:41:43.467
17;677;596;2002-04-13 08:45:28.077
17;678;596;2002-04-13 08:46:13.013
17;681;185;2002-04-13 08:53:42.077
17;682;185;2002-04-13 08:54:24.247
17;683;185;2002-04-13 08:55:06.810
17;684;185;2002-04-13 08:55:51.373
17;686;185;2002-04-13 08:57:43.560
17;687;487;2002-04-13 18:17:58.950
17;690;596;2002-04-13 09:01:41.623
17;693;678;2002-04-13 09:05:13.530
17;693;1085;2002-04-13 20:46:47.357
17;693;1086;2002-04-13 23:38:48.577
17;695;16;2002-04-13 09:07:42.183
22;79;545;2002-11-08 10:36:41.027
22;93;545;2002-11-08 10:49:57.363
22;126;630;2002-11-07 15:24:35.827
22;151;384;2002-11-14 11:27:26.827
22;168;545;2002-11-08 11:03:06.707
22;658;905;2002-11-04 19:46:40.513
22;1044;716;2002-11-05 21:19:18.217
22;1073;1026;2002-11-07 21:04:18.373
22;1088;47;2002-11-13 00:40:28.207
23;125;630;2002-10-02 11:25:18.420
23;126;630;2002-10-02 11:26:59.170
23;156;1024;2002-09-25 15:17:04.500
23;482;1023;2002-09-25 15:18:01.153
23;1011;1049;2002-09-25 15:24:06.890
23;1014;524;2002-09-25 15:10:03.733
23;1015;453;2002-09-25 15:17:29.827
23;1018;185;2002-09-24 21:17:00.903
24;22;1236;2002-11-05 23:23:37.793
24;125;630;2002-11-05 13:57:54.950
25;1010;185;2002-10-23 18:47:07.263
25;1011;1049;2002-10-23 18:44:42.717
25;1019;16;2002-11-13 13:23:32.627
26;52;612;2002-11-12 14:55:05.160
26;126;630;2002-11-11 14:09:57.643
26;156;1023;2002-10-24 13:00:48.437
26;351;1177;2002-11-13 17:28:39.893
26;481;1023;2002-11-11 16:49:47.470
26;482;1024;2002-10-24 13:17:13.903
26;855;270;2002-11-13 14:09:40.860
26;1049;1105;2002-11-12 00:58:10.813
27;675;1243;2002-11-07 23:13:44.530
27;676;678;2002-11-04 13:02:58.090
27;677;596;2002-11-06 13:49:33.577
27;681;1026;2002-11-07 17:18:33.700
27;682;185;2002-11-07 17:10:27.390
27;687;1026;2002-11-07 17:16:43.467
27;688;1026;2002-11-07 17:17:35.060
27;695;16;2002-11-05 22:55:24.433
27;1046;973;2002-11-06 08:12:25.763
27;1048;678;2002-11-06 08:11:27.060
27;1070;1153;2002-11-07 17:22:25.890
27;1071;1153;2002-11-07 17:23:37.013
27;1072;1153;2002-11-07 17:24:28.327
28;36;87;2003-01-09 10:00:00.087
28;85;487;2003-01-09 08:26:08.137
28;151;384;2003-01-09 08:36:26.190
28;350;47;2003-01-08 23:31:03.230
28;584;717;2003-01-08 19:58:30.503
29;52;612;2002-12-23 10:52:38.560
29;54;612;2002-12-23 10:55:42.720
29;70;54;2002-12-25 22:37:39.243
29;125;630;2002-12-27 15:19:57.493
29;126;630;2002-12-27 15:21:14.540
29;138;1105;2002-12-23 16:07:22.153
29;156;1023;2002-12-30 13:38:44.850
29;354;630;2002-12-27 15:21:45.603
29;363;891;2002-12-30 23:23:04.453
29;481;1024;2003-01-01 14:50:32.347
29;482;1024;2002-12-30 13:42:29.913
29;1176;392;2003-01-02 18:04:18.567
31;108;594;2003-03-30 17:16:43.983
31;125;630;2003-04-01 12:06:02.107
31;156;1023;2003-04-02 09:02:31.577
31;363;891;2003-03-27 11:39:25.513
31;496;630;2003-04-04 13:35:53.577
31;510;1009;2003-03-11 11:01:23.560
31;768;1230;2003-04-01 10:02:30.420
31;1011;1049;2003-03-26 08:20:32.153
31;1019;453;2003-04-02 10:20:06.483
31;1176;392;2003-04-02 15:31:38.543
32;52;612;2003-01-17 14:28:30.013
32;54;612;2003-01-20 15:32:16.467
32;363;891;2003-01-22 11:25:02.120
32;482;1024;2003-01-20 19:25:01.620
32;1205;1285;2003-01-24 14:45:54.110
33;22;1236;2003-03-02 16:46:37.590
33;52;612;2003-02-26 16:07:00.263
33;54;612;2003-02-26 16:15:59.420
33;70;54;2003-03-04 22:00:15.077
33;114;637;2003-03-04 22:52:06.530
33;125;630;2003-03-06 12:07:52.687
33;156;1023;2003-02-28 08:16:09.717
33;354;630;2003-03-06 23:43:38.233
33;363;891;2003-03-03 13:30:57.967
33;496;630;2003-03-06 23:33:27.060
33;586;556;2003-03-03 22:53:26.513
33;765;637;2003-03-02 16:57:44.110
33;1049;1105;2003-03-07 09:20:54.030
33;1206;584;2003-03-06 10:31:09.263
34;19;717;2003-04-09 13:46:51.230
34;20;556;2003-03-20 10:53:08.980
34;22;1236;2003-04-01 00:31:37.543
34;36;87;2003-03-31 22:38:48.217
34;37;564;2003-03-12 22:54:00.997
34;38;564;2003-03-12 23:06:13.293
34;43;1065;2003-03-31 23:31:35.263
34;52;612;2003-03-20 16:51:52.513
34;53;513;2003-03-27 23:35:40.763
34;54;612;2003-03-20 16:57:29.217
34;55;1341;2003-03-31 13:25:30.983
34;70;54;2003-04-03 10:19:30.263
34;75;43;2003-03-31 23:21:20.670
34;79;545;2003-03-31 11:20:23.420
34;80;717;2003-03-30 16:13:04.937
34;88;54;2003-04-03 10:13:37.997
34;89;89;2003-03-28 09:33:14.310
34;90;89;2003-03-28 09:36:06.950
34;91;712;2003-03-31 09:48:14.217
34;93;545;2003-03-31 11:27:38.170
34;98;958;2003-03-27 15:55:56.233
34;102;958;2003-03-27 23:45:53.263
34;108;594;2003-03-30 17:31:50.187
34;118;185;2003-04-01 15:06:23.000
34;125;630;2003-03-13 10:14:02.593
34;126;630;2003-03-13 10:14:37.653
34;138;1105;2003-04-01 16:24:22.077
34;140;1105;2003-04-01 16:40:58.607
34;151;384;2003-04-15 08:14:29.577
34;152;384;2003-04-15 08:21:18.780
34;153;47;2003-03-26 13:31:46.280
34;156;1023;2003-03-17 22:55:23.920
34;170;1189;2003-03-24 16:25:19.480
34;170;1320;2003-03-24 16:44:23.950
34;171;1187;2003-03-24 16:39:23.763
34;356;1370;2003-04-01 15:49:32.810
34;363;891;2003-04-13 12:49:45.420
34;482;1023;2003-03-17 22:57:39.890
34;498;1399;2003-04-14 22:51:03.530
34;512;559;2003-04-15 15:48:19.450
34;764;54;2003-04-01 10:35:03.983
34;1014;630;2003-04-25 14:37:42.483
34;1015;630;2003-04-25 14:49:10.403
34;1073;1026;2003-04-03 08:56:47.577
34;1088;47;2003-03-26 13:35:16.827
34;1176;1204;2003-03-26 20:38:13.810
34;1203;394;2003-03-31 09:43:51.747
34;1209;1026;2003-03-04 19:05:40.293
34;1255;1009;2003-03-15 17:49:20.937
34;1256;1049;2003-03-20 09:35:15.780
34;1264;1363;2003-04-01 14:21:24.497
34;1272;1370;2003-04-01 15:42:02.390
34;1377;1399;2003-04-23 09:37:37.060
35;151;384;2003-03-11 08:49:19.187
35;658;905;2003-03-10 16:44:23.967
35;1044;712;2003-03-10 21:33:16.200
35;1045;713;2003-03-10 21:45:59.340
36;125;630;2003-04-07 16:59:29.607
36;126;630;2003-04-07 17:00:52.390
36;360;818;2003-04-07 14:08:16.717
36;361;818;2003-04-07 14:23:15.730
36;671;1204;2003-04-08 03:09:35.107
36;673;270;2003-04-08 16:04:57.733
36;768;1230;2003-04-09 22:39:47.373
38;22;1236;2003-03-02 23:24:48.390
38;114;637;2003-03-20 12:53:20.140
38;156;1023;2003-03-14 08:43:17.090
38;765;637;2003-03-02 23:27:33.077
38;1047;1230;2003-03-05 18:32:14.890
38;1049;1105;2003-03-20 13:47:19.750
38;1206;584;2003-03-05 08:27:03.483
39;23;1026;2003-02-07 17:32:16.577
39;38;564;2003-02-07 17:47:07.403
39;85;487;2003-02-07 17:35:55.247
39;170;1189;2003-02-07 17:45:37.327
39;171;891;2003-02-07 17:41:57.000
39;356;1153;2003-02-07 17:42:33.873
40;674;1243;2003-04-03 20:32:16.467
40;675;1243;2003-04-03 20:29:10.890
40;677;596;2003-03-15 12:52:07.717
40;682;185;2003-04-08 21:01:44.920
40;687;1026;2003-04-08 21:04:30.903
40;695;1231;2003-04-09 16:30:10.840
40;1048;678;2003-04-03 20:25:17.937
42;674;1243;2003-04-26 17:29:27.607
43;89;713;2003-11-11 09:29:54.733
43;90;817;2003-11-11 09:43:01.640
43;156;1023;2003-11-11 19:19:19.280
43;504;876;2003-11-11 10:09:56.480
43;1034;630;2003-11-05 10:20:16.840
43;1206;584;2003-11-11 07:48:08.077
43;1460;505;2003-11-04 14:02:49.483
44;93;545;2003-11-25 09:05:36.593
44;125;630;2003-11-21 19:03:49.547
44;126;630;2003-11-21 19:05:44.077
44;153;384;2003-11-24 21:47:10.217
44;170;1189;2003-11-16 13:04:53.343
44;170;1320;2003-11-16 13:04:53.343
44;171;1187;2003-11-16 13:10:12.077
44;354;630;2003-11-21 19:06:52.480
44;458;1447;2003-11-24 22:33:48.950
44;463;958;2003-11-25 13:28:49.013
44;671;1204;2003-11-13 01:20:36.153
44;1089;958;2003-11-25 12:46:01.670
44;1446;384;2003-11-24 21:57:26.343
44;1470;267;2003-11-25 16:27:36.937
45;156;1023;2003-10-03 17:47:51.700
45;1011;1049;2003-10-03 17:59:23.327
45;1023;612;2004-07-26 12:26:05.653
46;1010;1153;2003-10-10 16:15:14.467
46;1011;1370;2003-10-10 16:10:34.530
46;1019;185;2003-10-09 14:04:34.733
46;1022;1220;2003-10-09 14:18:42.890
46;1023;612;2003-10-09 14:14:45.637
46;1033;54;2003-10-10 16:07:25.200
46;1049;1105;2003-10-25 17:59:45.950
46;1438;1049;2003-10-25 17:56:14.890
47;151;384;2004-03-23 15:03:19.123
47;458;1447;2004-03-24 20:11:43.437
47;463;958;2004-03-22 23:08:29.327
48;27;752;2003-12-30 08:30:14.000
48;52;612;2003-12-29 14:33:00.733
48;54;612;2003-12-29 14:38:16.780
48;126;630;2003-12-29 22:15:02.857
48;156;1023;2003-12-29 16:17:31.090
48;363;1452;2003-12-28 15:19:55.077
48;482;1024;2003-12-29 16:19:34.873
48;495;630;2003-12-29 22:14:12.967
48;510;997;2003-12-21 13:33:21.640
48;510;1005;2003-12-21 13:26:59.530
48;1009;1399;2003-12-18 21:29:54.530
48;1024;1105;2003-12-29 16:17:45.497
48;1206;584;2003-12-27 20:37:00.983
49;36;87;2004-01-05 20:07:31.153
49;463;958;2004-01-06 20:31:26.560
49;1089;958;2004-01-06 20:20:52.700
49;1500;1432;2004-01-06 16:23:47.187
50;88;54;2004-01-15 10:36:21.903
50;125;630;2004-01-20 11:15:35.170
50;673;1351;2004-01-20 19:53:37.060
50;1024;1105;2004-01-19 15:52:50.810
50;1034;630;2004-01-19 15:24:25.780
52;70;54;2004-02-25 17:33:04.700
52;125;630;2004-02-23 22:45:26.687
52;156;1023;2004-02-24 14:24:41.827
52;482;1024;2004-02-20 11:23:51.997
52;496;630;2004-02-23 22:46:06.327
52;511;54;2004-02-25 17:36:23.780
52;1040;630;2004-02-25 14:39:13.623
52;1175;1242;2004-02-22 20:05:51.357
52;1206;584;2004-02-18 08:53:47.577
52;1579;149;2004-02-19 13:58:51.513
52;1582;1023;2004-02-24 08:21:15.513
53;22;342;2004-03-02 21:24:08.967
53;52;612;2004-03-03 13:26:18.263
53;70;54;2004-03-03 16:09:27.293
53;89;876;2004-03-02 20:20:56.060
53;90;876;2004-03-02 20:25:48.793
53;112;876;2004-03-02 20:24:20.043
53;125;630;2004-02-23 22:50:58.357
53;126;630;2004-02-23 22:51:48.293
53;363;1452;2004-03-01 17:54:47.340
53;658;678;2004-02-16 14:38:31.247
53;1206;584;2004-02-25 08:40:38.827
53;1255;997;2004-02-17 12:33:09.997
53;1255;1005;2004-02-17 12:33:18.217
53;1442;1024;2004-03-02 13:21:30.310
53;1579;149;2004-03-02 22:05:33.950
53;1581;876;2004-03-02 20:27:04.513
53;2070;376;2005-02-13 23:34:11.430
54;19;359;2004-03-30 12:33:21.590
54;27;453;2004-03-21 15:16:03.280
54;35;559;2004-03-28 16:44:40.153
54;37;564;2004-03-24 22:01:25.140
54;38;564;2004-03-24 22:16:26.060
54;43;43;2004-03-29 22:50:46.217
54;52;612;2004-03-31 14:34:09.763
54;55;1504;2004-03-30 09:19:56.793
54;70;54;2004-03-30 09:51:53.937
54;71;453;2004-03-21 15:24:01.467
54;75;43;2004-03-29 22:58:16.467
54;79;545;2004-04-01 13:29:35.107
54;88;54;2004-03-30 10:17:17.077
54;90;817;2004-04-06 16:02:32.543
54;93;545;2004-04-01 13:25:20.280
54;95;174;2004-03-24 15:16:54.577
54;102;958;2004-03-30 23:24:42.360
54;110;1399;2004-04-17 20:12:45.733
54;111;1399;2004-03-31 11:51:28.450
54;112;713;2004-04-18 14:30:43.357
54;114;149;2004-04-21 11:30:41.233
54;125;630;2004-03-02 23:06:56.717
54;131;584;2004-03-19 08:23:11.543
54;140;1105;2004-03-15 20:55:32.640
54;151;384;2004-03-30 09:57:31.967
54;152;384;2004-03-30 10:15:21.890
54;153;47;2004-03-30 22:21:03.750
54;153;384;2004-03-31 16:46:54.483
54;156;1023;2004-03-15 15:49:36.717
54;170;1187;2004-03-27 14:54:19.060
54;171;1187;2004-03-27 15:03:40.920
54;359;54;2004-03-30 10:28:13.310
54;360;818;2004-03-31 22:05:51.983
54;363;1452;2004-03-30 08:28:40.623
54;482;1024;2004-03-15 15:50:55.607
54;496;630;2004-03-02 23:18:07.293
54;504;817;2004-03-31 10:17:38.607
54;505;1105;2004-03-15 20:58:09.983
54;515;1539;2004-04-19 23:20:58.357
54;583;713;2004-03-30 15:55:02.200
54;658;678;2004-03-30 11:34:53.500
54;762;614;2004-03-31 20:27:48.310
54;855;251;2004-03-29 22:09:23.340
54;1018;564;2004-03-31 16:12:29.920
54;1044;1447;2004-03-29 21:01:46.997
54;1045;1447;2004-03-29 21:03:28.950
54;1088;384;2004-03-31 16:48:15.623
54;1089;958;2004-03-30 23:35:58.280
54;1176;1204;2004-03-09 01:15:45.967
54;1203;394;2004-04-21 16:37:58.543
54;1209;563;2004-03-31 15:53:25.997
54;1255;997;2004-03-19 15:30:47.733
54;1255;1005;2004-03-19 15:30:58.280
54;1272;487;2004-03-31 17:19:04.590
54;1471;678;2004-03-30 11:25:39.043
54;1582;1024;2004-03-22 15:17:12.890
55;88;54;2004-03-30 09:47:00.107
55;125;630;2004-04-01 16:21:27.200
55;363;1452;2004-03-30 08:24:55.140
55;1014;453;2004-03-31 10:04:39.497
55;1024;1105;2004-03-19 08:24:21.233
55;1049;1105;2004-03-19 08:27:31.530
55;1255;999;2004-03-28 19:29:26.233
55;1255;1005;2004-03-28 19:28:20.623
55;1435;1120;2004-03-30 14:00:01.937
55;1442;1023;2004-03-30 08:10:28.123
55;1582;1024;2004-03-30 08:17:34.170
56;52;612;2004-03-24 11:19:12.623
56;54;612;2004-03-24 11:20:58.543
56;71;453;2004-03-24 18:29:28.840
56;126;630;2004-03-17 23:34:50.327
56;363;1452;2004-03-24 18:21:04.840
56;482;1024;2004-03-23 10:51:20.890
56;495;630;2004-03-17 23:34:00.873
56;511;54;2004-03-24 09:56:52.340
56;1014;453;2004-03-15 16:33:04.670
56;1175;1242;2004-03-26 19:13:04.450
56;1255;1005;2004-03-22 15:01:52.920
56;1435;1204;2004-03-09 00:10:31.200
56;1442;1023;2004-03-23 10:49:36.670
58;88;54;2004-03-16 09:23:39.090
58;131;584;2004-03-18 13:42:02.217
58;140;1105;2004-03-18 09:46:50.403
58;505;1105;2004-03-18 09:42:27.327
58;1034;630;2004-03-16 00:06:25.687
58;1206;584;2004-03-18 13:43:26.937
58;1442;1023;2004-03-10 09:29:53.840
58;1579;149;2004-03-18 10:35:04.920
59;71;453;2004-09-22 18:54:23.590
59;88;54;2004-09-21 11:39:46.763
59;1010;1153;2004-09-22 21:47:47.907
59;1010;1590;2004-09-22 21:49:00.810
59;1011;1370;2004-09-09 12:25:12.247
59;1019;185;2004-09-09 12:22:14.640
59;1022;1220;2004-08-18 14:13:39.280
59;1023;612;2004-09-17 12:02:13.450
59;1034;630;2004-09-23 09:32:14.983
59;1040;630;2004-09-23 09:34:12.233
59;1040;1588;2004-09-23 09:35:52.967
59;1438;1559;2004-09-18 15:36:22.607
59;1441;612;2004-09-22 11:52:56.903
59;1442;1023;2004-09-22 23:02:53.170
61;1744;965;2004-08-23 13:12:04.297
61;1752;1024;2004-08-30 09:32:09.967
61;1759;1587;2004-08-31 21:06:38.653
61;1760;633;2004-09-01 18:51:20.123
62;1802;1452;2004-09-06 23:51:07.357
63;20;1556;2004-11-10 23:32:47.877
63;27;453;2004-11-17 22:02:02.323
63;39;1632;2004-11-16 08:47:40.690
63;84;1049;2004-11-15 18:39:58.223
63;90;716;2004-11-17 23:34:12.790
63;112;876;2004-11-17 23:29:42.590
63;156;1023;2004-11-01 16:16:06.060
63;504;712;2004-11-17 23:39:44.713
64;1010;1153;2004-09-30 18:06:57.640
64;1010;1590;2004-09-30 18:06:57.640
64;1011;1370;2004-09-30 18:05:48.793
64;1019;185;2004-09-30 17:48:51.733
64;1021;1583;2004-10-07 08:27:48.747
64;1022;1220;2004-09-30 17:43:18.217
64;1023;612;2004-09-30 17:47:04.810
64;1034;1588;2004-10-04 19:57:30.343
65;27;453;2004-10-19 23:12:25.390
65;70;54;2004-10-19 10:06:19.280
65;71;453;2004-10-22 16:35:15.937
65;88;54;2004-10-19 10:08:26.030
65;89;713;2004-10-20 23:34:58.920
65;363;1452;2004-10-20 22:22:50.607
65;482;1024;2004-10-18 10:23:46.013
65;495;630;2004-10-22 11:25:40.170
65;588;584;2004-10-22 13:47:35.030
65;673;270;2004-10-18 21:16:14.890
65;1206;584;2004-10-14 15:56:38.623
65;1255;1005;2004-10-21 00:04:15.937
65;1441;612;2004-10-20 10:28:14.483
65;1442;1023;2004-10-18 10:22:27.280
65;1579;711;2004-10-20 22:45:49.340
65;1580;1556;2004-10-06 21:45:12.543
66;79;130;2004-11-18 08:56:23.400
66;79;729;2004-11-18 08:56:48.777
66;79;1633;2004-11-18 08:55:53.277
66;93;729;2004-11-19 09:19:58.823
66;152;384;2004-11-17 11:06:05.323
66;463;1636;2004-11-17 14:13:37.180
66;1014;453;2004-11-07 19:16:28.673
66;1015;952;2004-11-15 23:06:39.327
66;1034;630;2004-11-03 11:33:36.143
66;1089;1635;2004-11-17 14:12:59.057
66;1443;630;2004-11-13 23:35:49.140
66;1457;678;2004-11-17 12:07:43.853
66;1500;1432;2004-11-15 13:40:30.673
67;27;453;2004-11-03 21:04:35.220
67;140;1106;2004-11-02 13:46:01.807
67;1034;630;2004-11-03 10:30:26.220
67;1206;584;2004-11-03 08:35:46.910
67;1211;584;2004-11-03 08:41:59.957
67;1460;505;2004-11-01 16:40:00.420
68;18;607;2005-03-30 11:34:24.420
68;19;359;2005-04-05 12:05:04.750
68;22;342;2005-04-19 10:46:46.670
68;34;1864;2005-04-16 21:49:43.137
68;37;563;2005-04-04 09:15:51.420
68;38;564;2005-04-04 09:10:08.310
68;52;612;2005-04-04 11:50:59.513
68;54;612;2005-04-04 11:57:35.937
68;55;1683;2005-04-04 08:35:42.717
68;70;54;2005-04-04 11:26:40.390
68;79;1633;2005-04-04 21:22:04.700
68;88;54;2005-04-04 11:37:22.280
68;90;716;2005-03-23 09:36:09.400
68;93;1633;2005-04-04 21:34:09.577
68;112;876;2005-03-23 09:38:26.090
68;125;630;2005-03-26 19:26:33.873
68;126;630;2005-04-18 12:46:31.390
68;129;936;2005-04-20 23:42:37.047
68;131;584;2005-03-08 15:13:44.417
68;132;1848;2005-04-12 22:36:50.890
68;140;1106;2005-03-11 13:49:33.590
68;148;712;2005-04-03 21:10:00.920
68;156;1024;2005-03-08 21:10:38.400
68;170;1788;2005-04-03 22:49:50.107
