MotID;LidID;EinstID;Timastimpill
109;360;825;2007-04-01 17:25:05.607
109;361;830;2007-04-01 17:38:29.483
109;406;1369;2007-03-22 20:52:40.310
109;459;513;2007-03-29 16:47:31.263
109;510;1004;2007-03-04 15:32:38.827
109;510;1645;2007-03-04 15:32:38.827
109;763;2151;2007-04-02 18:51:56.310
109;764;817;2007-04-02 14:19:29.233
109;765;304;2007-03-28 15:45:05.187
109;765;360;2007-03-28 15:45:25.653
109;1014;621;2007-04-02 23:21:22.763
109;1020;453;2007-04-02 23:24:29.827
109;1572;1469;2007-04-25 23:04:25.763
109;1693;2085;2007-04-23 10:04:28.297
109;1954;1024;2007-03-01 10:45:15.560
109;1955;1785;2007-03-31 11:52:57.013
109;2071;1829;2007-04-03 12:54:56.247
109;2071;1832;2007-04-03 12:55:47.373
109;2218;21;2007-04-25 23:11:10.357
109;2241;1521;2007-03-30 14:50:26.717
109;2579;2012;2007-03-05 10:46:54.983
109;2690;584;2007-03-05 20:15:06.110
109;2697;219;2007-04-02 18:12:30.950
109;2697;1383;2007-04-02 18:12:30.950
109;2792;2042;2007-03-14 15:42:53.467
109;2873;635;2007-04-02 23:16:49.780
109;2972;2291;2007-04-23 10:09:04.357
109;2976;2237;2007-04-02 10:26:20.247
109;2978;15;2007-04-02 10:57:18.327
109;2979;766;2007-04-02 17:14:00.310
109;2980;2256;2007-04-02 20:28:00.500
109;2981;80;2007-04-04 19:17:00.747
109;2981;1621;2007-04-06 13:50:41.483
110;70;876;2007-04-11 14:05:18.140
110;88;817;2007-04-11 14:07:22.797
110;138;177;2007-03-19 10:27:52.107
110;1019;630;2007-04-10 23:08:49.200
110;1049;153;2007-03-19 10:29:04.797
110;1203;1603;2007-04-11 16:43:37.780
110;1616;2249;2007-04-11 22:18:24.937
110;2071;1829;2007-04-03 16:37:36.360
110;2071;1832;2007-04-03 16:37:36.360
110;2457;2139;2007-04-13 11:23:38.217
111;3005;1000;2007-07-04 21:54:40.670
111;3005;1451;2007-07-04 21:54:24.920
111;3009;153;2007-07-05 09:05:46.420
111;3013;1591;2007-07-05 10:08:51.793
112;363;894;2007-09-26 22:17:51.343
112;1019;2280;2007-09-26 23:19:01.890
112;1255;1004;2007-09-20 23:19:06.077
112;3028;1591;2007-09-26 12:48:26.860
113;27;621;2007-10-11 09:53:32.107
113;88;817;2007-10-11 23:30:43.717
113;1022;1934;2007-10-11 15:47:27.607
113;1024;177;2007-10-09 21:37:30.043
113;1049;153;2007-10-09 21:41:17.233
113;1203;1603;2007-10-11 14:23:58.793
114;27;621;2007-11-17 00:38:23.780
116;361;830;2008-02-27 10:33:22.153
117;363;894;2007-12-06 10:36:13.217
117;1015;525;2007-12-06 23:17:48.810
118;19;1048;2008-01-24 10:58:52.903
119;138;177;2008-01-11 12:16:18.293
119;763;2151;2008-01-08 20:22:27.997
119;1019;621;2008-01-08 23:48:58.140
119;1203;1603;2008-01-09 22:37:12.967
119;1255;1004;2008-01-07 18:19:53.543
119;1955;1785;2008-01-09 23:30:24.153
119;2792;2043;2008-01-08 22:11:05.000
121;18;570;2008-03-11 11:37:33.467
121;61;531;2008-03-31 21:57:08.390
121;79;728;2008-03-27 11:40:53.560
121;109;1603;2008-03-27 23:21:40.577
121;115;1176;2008-03-30 21:22:43.340
121;115;1383;2008-03-30 21:20:29.467
121;125;2479;2008-04-30 11:19:51.140
121;129;345;2008-03-31 22:40:36.153
121;132;70;2008-04-01 13:33:22.670
121;138;177;2008-02-15 13:19:44.043
121;140;153;2008-02-15 13:21:03.967
121;147;795;2008-04-07 14:20:06.187
121;171;1162;2008-04-08 09:22:21.437
121;171;1317;2008-03-06 10:53:12.263
121;356;1116;2008-03-28 16:05:15.700
121;360;2222;2008-03-14 20:17:01.310
121;361;829;2008-03-14 21:33:12.763
121;406;1369;2008-03-31 22:21:05.780
121;510;1004;2008-02-13 18:51:43.297
121;510;1645;2008-02-13 18:51:43.297
121;658;544;2008-04-01 08:47:20.280
121;763;1330;2008-03-29 18:28:23.733
121;764;349;2008-03-18 11:58:18.827
121;1014;76;2008-04-24 16:12:27.610
121;1015;633;2008-04-24 16:05:57.060
121;1015;2332;2008-03-11 00:31:45.937
121;1034;2479;2008-04-30 11:18:56.233
121;1047;624;2008-04-01 16:58:17.093
121;1130;1468;2008-04-05 17:39:27.793
121;1206;511;2008-03-18 21:26:37.293
121;1208;992;2008-03-31 22:39:50.717
121;1448;1065;2008-04-15 22:11:04.187
121;1500;2399;2008-04-01 00:44:37.000
121;1582;2049;2008-04-24 15:04:16.577
121;1867;803;2008-03-25 22:41:27.373
121;1954;1024;2008-02-18 23:29:47.543
121;1955;1785;2008-03-31 20:26:52.327
121;2059;932;2008-03-31 17:13:46.763
121;2069;611;2008-04-01 16:51:31.497
121;2218;430;2008-04-05 17:30:46.013
121;2219;714;2008-04-05 17:34:39.403
121;2579;2012;2008-02-28 08:51:36.623
121;2690;584;2008-03-15 22:59:39.390
121;2697;219;2008-03-30 21:28:35.373
121;2792;2043;2008-03-30 22:58:35.967
121;2972;1161;2008-03-10 12:33:58.310
121;2978;15;2008-04-01 08:49:59.360
121;2979;766;2008-03-31 22:08:07.327
121;3034;1074;2008-04-03 05:10:05.310
121;3261;1830;2008-04-07 15:50:17.700
121;3261;1832;2008-04-07 15:49:32.623
121;3297;2300;2008-02-29 17:36:56.653
121;3298;1437;2008-04-01 15:23:24.670
121;3299;1964;2008-04-01 15:26:41.123
121;3304;513;2008-04-10 12:02:01.013
121;3304;1621;2008-04-10 12:02:35.513
121;3305;2073;2008-04-10 11:43:07.983
121;3305;2148;2008-04-10 11:42:42.467
121;3306;1334;2008-04-02 00:14:41.810
123;3259;345;2008-02-16 23:26:29.000
124;115;1176;2008-04-01 23:11:44.623
124;115;1383;2008-04-01 23:11:44.623
124;360;2222;2008-04-01 22:05:12.140
124;363;894;2008-04-01 10:36:50.013
124;2792;2043;2008-03-30 22:38:49.140
125;363;894;2008-04-06 09:37:59.873
125;1049;153;2008-04-04 08:30:33.357
125;1203;1603;2008-04-10 11:57:15.340
125;1255;1004;2008-04-10 09:56:37.217
125;1830;630;2008-03-28 08:38:10.530
125;2071;1830;2008-04-07 15:33:17.310
125;2071;1832;2008-04-07 15:31:33.123
127;3425;2126;2008-08-31 22:17:20.763
127;3427;2547;2008-08-31 20:46:01.717
127;3428;2586;2008-08-31 22:50:07.483
127;3430;2606;2008-08-31 23:01:07.153
127;3431;2584;2008-08-31 22:48:18.030
127;3432;2571;2008-08-31 22:40:37.513
127;3435;2645;2008-09-01 09:01:55.623
128;27;621;2008-10-02 00:56:45.217
128;2219;21;2008-10-21 16:15:49.153
129;93;2189;2008-11-16 20:15:27.750
129;138;177;2008-11-11 13:42:45.763
129;1019;621;2008-11-20 14:24:02.263
129;3453;2284;2008-11-21 10:57:44.577
130;93;2189;2008-10-07 09:22:17.700
131;482;1941;2008-09-26 15:49:06.593
131;1014;76;2008-09-23 17:24:25.437
131;1015;633;2008-09-23 17:26:32.187
131;3028;1591;2008-09-23 17:29:46.403
132;156;1074;2008-11-04 16:48:10.077
132;1020;630;2008-11-07 01:05:54.780
132;1255;1004;2008-11-07 14:38:14.687
132;2792;2043;2008-10-31 13:36:34.327
132;2840;584;2008-11-04 19:17:07.233
132;3443;1597;2008-11-06 09:02:21.327
133;155;2404;2009-01-27 14:46:43.530
133;1203;1603;2009-01-28 22:21:09.077
133;1255;1004;2009-01-18 14:09:09.860
133;1955;1785;2009-01-28 23:46:51.623
133;2071;1838;2009-01-27 13:09:55.967
133;2840;584;2009-01-26 21:32:44.640
133;3031;270;2009-01-28 09:37:30.110
133;3500;2042;2009-01-18 14:34:09.437
134;360;2222;2008-11-26 20:39:26.623
134;1442;1074;2008-11-25 10:59:03.280
134;1955;1785;2008-11-27 18:36:02.293
134;1955;2395;2008-11-27 18:38:01.217
134;3500;2059;2008-11-24 16:01:15.717
135;1019;621;2009-02-19 01:35:26.640
135;3560;1832;2009-02-17 17:52:46.437
137;156;1074;2009-01-06 12:22:45.513
137;1049;153;2009-01-07 15:38:49.263
137;1203;1603;2009-01-07 21:32:16.140
137;1255;1004;2009-01-06 11:01:45.500
137;1830;212;2009-01-07 10:47:37.967
137;2071;1832;2009-01-07 14:02:47.297
137;3500;2042;2009-01-08 08:42:38.983
138;27;76;2009-03-31 10:09:24.937
138;39;932;2009-03-30 22:01:43.483
138;42;18;2009-03-31 12:45:37.920
138;43;1065;2009-03-31 12:51:26.840
138;44;22;2009-03-31 12:53:49.950
138;55;354;2009-03-23 13:49:51.403
138;71;621;2009-04-26 19:13:27.950
138;88;1441;2009-03-03 15:24:23.280
138;121;992;2009-03-31 21:15:48.967
138;125;1620;2009-04-25 00:43:31.013
138;147;803;2009-04-21 20:17:07.060
138;170;1185;2009-04-12 12:01:19.593
138;171;1317;2009-02-24 13:33:33.077
138;356;1102;2009-02-27 22:36:57.903
138;356;2060;2009-02-27 22:33:12.483
138;406;1369;2009-03-17 11:31:06.967
138;515;1309;2009-03-30 22:48:29.827
138;762;104;2009-03-11 14:28:44.560
138;764;1164;2009-03-03 15:25:43.233
138;1024;177;2009-03-09 09:24:41.327
138;1049;153;2009-03-09 09:21:29.747
138;1175;1265;2009-03-29 22:10:10.170
138;1175;1495;2009-03-29 22:10:24.670
138;1255;1004;2009-03-04 21:08:32.403
138;1830;630;2009-03-28 11:04:07.937
138;1839;128;2009-03-31 10:36:52.013
138;1954;1024;2009-02-23 15:15:55.140
138;2216;802;2009-04-21 20:16:00.640
138;2505;2073;2009-04-01 09:16:33.403
138;2579;2012;2009-03-20 12:51:28.293
138;2690;584;2009-03-14 20:32:04.747
138;2972;2438;2009-02-24 13:39:59.513
138;2978;15;2009-03-24 00:12:59.903
138;3261;1830;2009-03-18 16:04:36.187
138;3261;1832;2009-03-18 16:04:36.187
138;3300;447;2009-04-27 10:44:09.343
138;3301;2427;2009-04-11 01:54:25.857
138;3306;1010;2009-03-30 22:39:43.827
138;3451;282;2009-03-30 22:25:30.280
138;3606;2845;2009-04-20 14:42:01.763
138;3607;2851;2009-04-27 14:38:39.263
138;3608;2756;2009-03-25 14:47:52.060
138;3610;2042;2009-04-24 17:42:34.467
138;3611;2039;2009-04-24 17:44:14.403
138;3612;822;2009-03-27 15:06:39.860
138;3613;2763;2009-03-28 19:01:05.483
138;3614;2783;2009-03-30 22:12:36.983
138;3617;531;2009-03-31 20:56:13.153
138;3618;413;2009-03-31 21:03:28.937
138;3619;988;2009-03-31 21:27:15.420
138;3620;513;2009-04-01 09:30:05.733
138;3620;1407;2009-04-01 09:33:06.750
139;764;1164;2009-03-05 13:13:01.420
139;1208;992;2009-03-03 10:17:20.640
139;1442;1074;2009-03-05 09:09:53.560
140;61;531;2009-01-26 18:49:42.890
140;93;728;2009-02-04 20:54:10.403
140;129;345;2009-01-26 18:51:48.717
141;1024;177;2009-03-25 13:56:46.577
141;1049;153;2009-03-25 13:55:53.860
141;1255;1004;2009-04-01 19:50:34.997
141;1830;630;2009-03-31 18:09:01.360
141;2505;2073;2009-03-30 13:05:22.607
141;2840;584;2009-03-26 18:21:25.420
141;2975;506;2009-03-31 22:12:52.497
141;3500;2042;2009-03-31 00:23:54.187
142;121;992;2009-04-16 12:02:43.030
142;505;177;2009-04-16 09:58:39.093
142;1015;525;2009-04-16 08:41:44.623
142;1255;1004;2009-04-15 00:29:44.437
142;1442;1074;2009-04-16 09:09:18.700
144;3005;1000;2009-07-03 22:32:54.640
144;3005;1451;2009-07-03 22:32:54.640
144;3006;157;2009-07-07 22:44:58.903
144;3009;153;2009-07-03 22:31:48.343
144;3010;157;2009-07-07 19:52:44.920
144;3864;630;2009-07-04 12:26:37.403
144;3870;353;2009-07-06 15:27:03.873
145;93;728;2009-11-17 10:34:50.950
145;673;2888;2009-11-19 00:00:37.593
145;3453;2125;2009-11-18 23:54:14.093
145;4228;1244;2009-11-19 21:20:59.857
147;93;728;2009-10-20 11:17:15.450
147;3031;270;2009-10-17 18:18:45.060
148;93;728;2010-02-02 22:58:15.513
148;4287;513;2010-02-04 21:43:36.750
149;671;1483;2010-04-25 13:35:55.843
149;1049;153;2010-04-27 09:20:59.983
149;1255;1004;2010-04-28 09:36:25.030
149;1438;509;2010-04-28 17:18:48.590
149;3034;691;2010-04-26 10:20:53.890
149;3500;2042;2010-04-27 16:17:11.357
150;1019;621;2009-10-21 19:37:08.840
150;1049;153;2009-10-20 10:57:12.500
150;3500;2042;2009-10-09 18:12:16.170
150;4158;2730;2009-10-05 14:02:25.327
151;1019;952;2009-09-21 14:28:58.437
151;2840;1964;2009-09-18 22:15:23.373
151;3033;1093;2009-09-26 00:57:33.093
152;1024;177;2009-09-07 14:25:26.717
152;1086;1283;2009-09-07 14:24:32.747
153;1049;153;2010-01-12 11:21:24.263
153;1208;992;2010-01-11 21:19:02.390
153;3500;2042;2010-01-11 13:52:33.653
153;4264;288;2010-01-12 21:27:54.577
154;1867;1071;2009-12-02 21:51:03.497
154;3500;2042;2009-12-02 21:38:41.123
154;4258;960;2009-12-03 22:39:21.810
155;1435;1483;2010-04-14 19:34:24.780
155;1955;1785;2010-04-15 16:16:12.623
155;2690;584;2010-03-30 20:25:03.047
155;3297;2364;2010-04-14 17:00:15.293
155;3500;2042;2010-04-09 10:38:55.653
158;90;150;2010-01-28 21:54:44.250
158;1049;277;2010-01-27 14:40:55.857
158;1582;8;2010-01-29 09:16:53.107
158;1834;1838;2010-01-27 13:15:06.390
158;2071;2444;2010-01-27 13:11:43.937
158;3004;2454;2010-01-29 09:19:53.013
158;3033;2453;2010-01-29 09:19:24.390
158;3034;691;2010-01-29 09:18:53.543
158;3442;2469;2010-01-27 09:47:48.983
158;3442;2742;2010-01-27 09:47:48.983
158;3610;2042;2010-01-22 13:03:11.000
158;3611;2039;2010-01-22 13:04:22.000
159;1203;2887;2009-11-19 16:54:58.357
159;3442;2469;2009-11-16 08:36:28.107
159;3442;2742;2009-11-16 08:36:17.983
160;510;1004;2010-03-25 20:22:15.610
160;510;1645;2010-03-25 20:22:15.610
160;1049;277;2010-03-15 14:47:45.420
160;1675;1683;2010-03-22 13:47:38.733
160;1830;630;2010-03-25 16:25:10.437
160;1834;1838;2010-03-18 23:07:25.170
160;2071;2444;2010-03-18 23:02:10.297
160;3297;1912;2010-03-25 21:00:37.467
160;3500;2042;2010-03-23 20:52:12.060
160;4158;2730;2010-03-17 15:38:58.060
161;93;728;2010-01-06 12:18:26.077
161;3238;345;2010-01-07 11:17:40.843
161;3620;513;2010-01-05 22:08:50.967
161;3620;1407;2010-01-05 22:08:50.967
162;1034;630;2010-02-19 11:00:08.280
162;3500;2042;2010-02-23 16:03:32.373
162;3560;2905;2010-02-21 12:35:32.030
162;3594;2365;2010-02-16 00:40:48.373
165;42;18;2010-04-05 11:21:28.060
165;43;1065;2010-04-05 11:25:36.123
165;44;22;2010-04-05 11:43:02.937
165;55;354;2010-04-14 15:42:50.013
165;71;621;2010-04-11 23:04:42.263
165;79;729;2010-04-15 19:51:01.670
165;89;1722;2010-05-03 22:37:10.687
165;90;1314;2010-05-07 11:35:32.840
165;90;2000;2010-05-07 11:35:11.047
165;125;1620;2010-04-15 10:59:01.450
165;131;511;2010-05-02 17:48:57.653
165;132;70;2010-05-10 22:35:11.747
165;140;153;2010-03-15 09:04:42.280
165;145;204;2010-04-13 13:06:29.233
165;147;1071;2010-04-11 18:01:50.310
165;354;872;2010-04-08 14:41:19.763
165;354;2742;2010-04-08 14:38:17.373
165;363;1267;2010-04-22 10:19:51.717
165;406;1369;2010-03-09 03:34:34.450
165;455;905;2010-04-15 15:43:36.043
165;505;177;2010-03-15 09:05:35.110
165;515;129;2010-04-15 14:40:10.717
165;587;1314;2010-05-07 11:36:30.590
165;587;2000;2010-05-07 11:36:56.123
165;762;452;2010-04-15 14:14:20.107
165;763;1304;2010-04-16 12:33:47.793
165;1021;1024;2010-02-10 11:13:44.543
165;1176;1483;2010-04-23 23:51:02.950
165;1176;2380;2010-04-23 23:51:43.187
165;1255;1004;2010-02-15 20:15:51.733
165;1261;1276;2010-04-15 20:07:16.983
165;1582;259;2010-05-08 16:57:53.653
165;1834;2444;2010-04-14 13:14:39.483
165;1839;43;2010-04-09 08:56:13.530
165;1955;1785;2010-04-15 21:21:07.280
165;2059;633;2010-04-06 21:39:27.250
165;2184;1745;2010-03-24 23:19:48.577
165;2241;790;2010-04-15 22:02:04.280
165;2241;3134;2010-04-15 22:01:31.950
165;2243;1363;2010-04-14 19:06:03.293
165;2505;2073;2010-04-13 13:53:39.967
165;2579;2012;2010-03-05 13:01:27.043
165;2691;2159;2010-05-03 13:05:16.153
165;2692;2159;2010-05-03 13:05:48.810
165;2697;219;2010-04-15 14:45:36.200
165;2840;1964;2010-02-27 14:51:16.123
165;2972;2438;2010-04-14 14:57:55.543
165;2973;2159;2010-05-03 10:04:48.217
165;3004;2454;2010-05-08 16:59:34.217
165;3033;495;2010-05-08 16:56:49.373
165;3034;691;2010-04-22 19:29:35.840
165;3261;1831;2010-04-14 12:55:58.360
165;3297;1220;2010-05-06 20:13:40.250
165;3301;2427;2010-04-14 15:45:35.280
165;3306;767;2010-04-14 20:05:27.153
165;3441;531;2010-04-15 21:09:06.170
165;3451;282;2010-04-14 20:31:46.810
165;3594;2740;2010-04-15 11:44:45.450
165;3605;245;2010-05-05 21:57:10.640
165;3606;2845;2010-03-05 13:04:34.123
165;3607;2851;2010-03-05 13:13:58.513
165;3608;2756;2010-04-07 13:10:17.247
165;3609;728;2010-04-15 19:56:47.110
165;3610;2042;2010-05-07 00:21:23.653
165;3611;2171;2010-05-07 00:25:33.827
165;3613;3154;2010-04-24 09:33:34.297
165;3614;365;2010-04-06 21:51:48.593
165;3618;413;2010-04-15 21:16:53.810
165;4164;1316;2010-04-14 14:55:49.343
165;4193;1017;2010-04-14 20:35:02.983
165;4257;264;2010-02-11 10:26:33.513
165;4439;829;2010-04-11 16:22:04.327
165;4440;822;2010-04-11 16:36:34.403
165;4443;2765;2010-04-24 09:37:12.090
165;4447;3136;2010-04-20 15:18:44.763
165;4467;3159;2010-04-26 14:17:44.593
169;4375;2940;2010-02-26 15:01:49.590
169;4381;2967;2010-02-25 14:39:38.483
169;4396;2680;2010-02-25 19:40:43.607
169;4398;2998;2010-02-25 20:26:06.403
169;4398;3000;2010-02-25 20:24:46.263
169;4401;3005;2010-02-27 19:30:21.967
169;4401;3011;2010-02-27 19:32:52.013
170;79;729;2010-04-19 21:59:39.797
170;93;728;2010-04-19 22:02:56.250
170;2505;2073;2010-04-15 14:50:02.233
170;2978;15;2010-04-05 16:54:18.060
171;4257;264;2010-04-09 21:52:47.107
172;1049;153;2010-10-20 09:32:59.483
172;1834;2444;2010-10-20 09:07:20.093
172;3500;2042;2010-10-20 23:36:22.950
175;3594;2362;2010-12-06 10:02:58.140
177;140;153;2011-04-10 13:09:22.030
177;505;177;2011-04-10 13:11:48.997
177;1255;999;2011-04-13 14:25:00.920
177;1261;1276;2011-03-31 10:35:45.577
177;1582;259;2011-04-11 14:09:21.843
177;1830;322;2011-04-01 09:44:21.497
177;1834;2444;2011-04-11 13:29:54.043
177;2071;1831;2011-04-11 13:36:58.640
177;2072;1290;2011-04-13 22:57:31.293
177;3004;2721;2011-04-14 17:24:41.043
177;3034;691;2011-04-11 12:47:28.140
177;4706;179;2011-04-10 13:11:08.670
177;4706;3337;2011-04-10 13:11:08.670
177;4857;3306;2011-04-07 11:33:29.860
177;4894;630;2011-04-14 15:31:12.530
177;4974;2284;2011-04-01 23:00:45.623
178;496;112;2010-10-13 10:46:12.060
179;1471;15;2011-01-26 17:26:47.717
179;3238;950;2011-02-02 15:02:34.187
179;3618;413;2011-02-02 15:06:53.217
179;4699;3061;2011-01-28 16:01:38.500
179;4699;3236;2011-01-28 15:59:00.013
179;4700;3258;2011-01-28 16:09:29.280
180;3238;2805;2010-11-10 22:52:55.903
180;4651;130;2010-11-10 23:01:32.343
181;1471;15;2011-02-14 12:46:25.263
181;1834;2444;2011-02-10 12:15:03.513
181;2071;1831;2011-02-17 15:11:08.670
181;3238;531;2011-02-22 21:47:11.263
181;3618;1244;2011-02-22 21:49:51.013
182;1049;153;2011-02-01 11:30:38.153
182;1834;2444;2011-01-30 13:13:51.343
182;1955;2113;2011-02-01 21:48:20.310
182;4706;277;2011-02-01 21:17:33.937
183;1023;903;2011-04-07 11:36:02.233
183;1023;1108;2011-04-07 11:35:58.200
183;1208;992;2011-04-04 21:05:54.030
183;3004;2721;2011-04-06 13:36:58.577
183;3033;495;2011-04-05 09:59:33.217
183;3034;691;2011-04-05 10:56:02.360
183;3594;2362;2011-04-04 13:28:49.873
186;1471;15;2010-12-31 12:32:04.343
186;3238;950;2011-01-06 18:50:34.797
186;4445;3061;2011-01-06 19:52:09.670
187;1016;1788;2011-01-19 14:39:06.967
187;1955;2113;2011-01-20 00:03:23.280
187;2901;200;2011-01-19 20:02:06.967
187;3616;992;2011-01-13 21:43:49.780
187;4154;1612;2011-01-17 23:05:25.060
188;3620;513;2011-03-30 11:38:44.873
188;3620;1407;2011-03-30 11:38:44.873
188;4699;3067;2011-03-30 08:39:26.483
189;19;359;2011-05-03 22:17:07.060
189;37;37;2011-03-29 15:03:03.123
189;37;2368;2011-03-29 15:02:50.310
189;39;932;2011-04-04 19:05:20.107
189;43;1065;2011-04-12 17:19:22.047
189;55;354;2011-04-05 14:25:11.217
189;75;43;2011-04-03 10:24:04.450
189;79;729;2011-03-23 15:20:34.577
189;90;1097;2011-04-28 18:20:24.747
189;95;509;2011-03-28 20:40:37.250
189;131;511;2011-03-14 21:19:58.250
189;132;70;2011-04-26 14:22:06.810
189;406;1369;2011-04-04 21:25:34.340
189;496;2127;2011-04-28 13:17:30.060
189;510;1004;2011-02-24 11:33:52.780
189;515;219;2011-04-04 15:32:41.577
189;583;1314;2011-04-28 18:14:36.780
189;762;452;2011-02-19 14:15:43.700
189;765;360;2011-03-28 14:39:26.577
189;1019;621;2011-02-17 19:41:10.420
189;1024;177;2011-02-22 09:13:42.187
189;1049;153;2011-02-22 09:11:37.967
189;1261;1276;2011-02-24 11:23:59.060
189;1582;259;2011-04-01 21:31:16.390
189;1830;322;2011-03-23 21:14:44.293
189;1834;2444;2011-04-01 23:49:26.827
189;1954;1024;2011-02-20 03:16:37.467
189;1955;2035;2011-03-25 14:26:35.357
189;2184;1745;2011-03-25 13:14:46.513
189;2241;79;2011-05-02 22:58:36.857
189;2901;2153;2011-04-28 23:07:34.950
189;2972;3088;2011-03-19 14:06:47.340
189;2978;15;2011-03-29 21:23:47.903
189;2980;722;2011-05-01 19:21:32.390
189;2980;3481;2011-05-01 19:26:52.653
189;3004;2721;2011-04-01 21:33:01.030
189;3033;495;2011-04-01 21:30:21.733
189;3034;691;2011-04-01 21:29:14.250
189;3238;170;2011-04-06 08:13:16.140
189;3261;1831;2011-04-01 23:46:34.903
189;3297;1220;2011-03-21 15:04:19.217
189;3301;2427;2011-04-05 14:28:10.483
189;3302;1035;2011-04-15 23:51:39.233
189;3444;3199;2011-03-18 18:59:48.013
189;3500;2042;2011-03-23 21:21:24.450
189;3594;2362;2011-03-23 19:22:41.797
189;3594;2364;2011-03-23 19:23:20.607
189;3608;1628;2011-05-03 22:16:59.467
189;3609;728;2011-03-23 15:06:08.967
189;3613;3154;2011-04-04 18:50:38.153
189;4164;1316;2011-03-19 13:55:00.857
189;4439;829;2011-03-12 16:23:22.577
189;4440;822;2011-03-12 16:28:13.047
189;4467;3089;2011-03-19 14:19:13.467
189;4699;3061;2011-03-05 10:32:12.043
189;4699;3236;2011-03-05 10:32:12.043
189;4700;3258;2011-03-05 10:33:21.763
189;4706;179;2011-03-19 13:43:34.873
189;4706;3337;2011-03-19 13:51:17.043
189;4857;3306;2011-04-19 07:10:25.687
189;4894;630;2011-03-23 21:24:59.390
189;4895;3354;2011-03-23 22:24:36.233
189;4954;3482;2011-05-01 23:54:51.013
189;4972;3396;2011-05-04 08:36:39.640
190;140;153;2011-03-09 22:06:28.623
190;4856;516;2011-03-08 13:32:29.827
191;4595;1983;2011-08-29 20:56:20.250
193;1688;2413;2011-11-21 14:06:22.343
193;1867;3221;2011-11-22 10:36:46.830
193;2865;282;2011-11-22 10:34:16.423
193;3306;622;2011-11-22 10:08:32.550
193;3608;952;2011-11-14 23:11:46.650
193;4167;2715;2011-11-21 14:04:01.890
193;4287;513;2011-11-22 14:11:53.577
193;5497;3570;2011-11-23 19:06:06.833
193;5497;3574;2011-11-23 19:05:47.210
193;5498;729;2011-11-23 18:55:24.007
194;1176;1483;2011-12-01 23:18:21.937
194;1176;2380;2011-12-01 23:18:21.937
194;1955;3132;2011-12-06 10:31:29.903
194;3301;2427;2011-12-05 12:14:36.310
195;763;1304;2012-01-31 22:57:13.827
195;1014;137;2012-01-31 19:17:00.153
195;1023;903;2012-01-30 11:40:36.240
195;1023;1108;2012-01-30 11:40:36.240
195;1955;3129;2012-01-31 22:46:01.653
195;3033;2453;2012-01-29 22:53:43.930
195;3040;630;2012-02-02 23:45:55.593
195;3500;2042;2012-01-23 23:02:09.127
195;4701;3434;2012-01-31 16:24:04.927
195;4857;3306;2012-01-24 17:50:24.977
197;2978;15;2011-10-09 09:01:03.720
197;4287;513;2011-10-12 23:07:40.457
197;4699;3061;2011-10-11 12:59:03.860
197;4699;3236;2011-10-11 12:59:03.860
197;4700;3258;2011-10-11 13:00:34.827
198;93;728;2012-01-23 13:33:48.957
198;1447;729;2012-01-23 13:29:40.690
198;3306;767;2012-01-24 14:50:54.423
198;3451;282;2012-01-24 14:53:21.430
198;4287;513;2012-01-27 14:28:49.163
198;4657;3330;2012-01-24 14:16:59.433
199;18;272;2012-04-16 23:15:59.937
199;18;570;2012-04-16 23:17:21.920
199;19;359;2012-04-20 18:27:51.397
199;27;137;2012-03-13 21:05:55.093
199;38;564;2012-04-22 13:09:59.910
199;55;354;2012-03-28 09:45:15.933
199;79;729;2012-03-07 23:03:09.780
199;93;728;2012-03-13 11:22:43.840
199;120;460;2012-04-02 09:21:37.010
199;132;70;2012-03-06 20:03:36.923
199;145;3221;2012-03-19 15:34:57.970
199;146;3504;2012-04-23 22:16:29.440
199;146;3647;2012-04-23 22:16:44.177
199;147;1071;2012-03-19 15:32:07.470
199;153;2715;2012-04-20 12:02:01.817
199;350;837;2012-04-20 11:57:32.317
199;356;3841;2012-04-24 12:16:51.130
199;406;1369;2012-03-26 09:16:16.440
199;515;219;2012-03-19 18:41:39.420
199;515;1442;2012-03-19 18:42:12.920
199;1024;177;2012-02-28 14:10:44.620
199;1049;153;2012-02-28 14:08:38.563
199;1176;2380;2012-04-10 21:41:25.407
199;1255;3601;2012-02-14 12:50:34.643
199;1261;1276;2012-03-26 14:11:37.360
199;1471;995;2012-04-17 13:23:20.483
199;1582;259;2012-04-23 09:03:02.880
199;1830;322;2012-03-21 11:34:09.237
199;1830;630;2012-03-21 11:34:47.173
199;1834;2444;2012-03-14 13:46:13.750
199;1839;128;2012-04-06 20:02:45.500
199;1955;3128;2012-03-08 15:52:24.313
199;2060;2023;2012-03-22 21:38:43.437
199;2071;1838;2012-03-14 13:30:53.077
199;2072;1290;2012-03-07 10:21:10.733
199;2505;2073;2012-04-16 10:40:37.483
199;2692;2030;2012-03-27 23:06:32.137
199;2901;3268;2012-04-10 20:23:12.327
199;2972;3088;2012-03-02 09:11:46.897
199;2978;15;2012-04-17 13:29:16.373
199;2978;905;2012-04-23 23:10:38.880
199;3004;2050;2012-04-18 23:58:20.287
199;3033;2044;2012-04-23 09:02:29.787
199;3034;692;2012-04-23 09:01:46.410
199;3297;1220;2012-02-23 17:18:22.970
199;3301;2427;2012-03-28 09:47:56.247
199;3302;142;2012-04-10 20:26:52.920
